sportsbook,jurisdiction,season,player,source_player,market,line,side,american_odds,decimal_odds,retrieved_at_ct,market_id,selection_id,source_url,source_line,source_american_odds,source_decimal_odds,source_market_id,source_selection_id,source_lines_used,source_odds_used,no_vig_probability_at_source_line,source_overround,logit_probability_at_source_line,logistic_scale,scale_ratio,line_adjustment,normalization_method
Caesars,IL,2026,Jaylen Waddle,Jaylen Waddle,receiving_tds,5.202876,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,5.5,100,2.0,11245a58-5970-339b-adcc-bdf3baaf6ffc,bd81439d-8963-3d65-a848-ae818072f918,5.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,2.423478409,0.440632438019,-0.29712408,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jaylen Waddle,Jaylen Waddle,receiving_tds,5.202876,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,5.5,-130,1.77,11245a58-5970-339b-adcc-bdf3baaf6ffc,11f88106-e062-3d67-b45b-9c53b9cd2f32,5.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,2.423478409,0.440632438019,-0.29712408,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Jaylen Waddle,Jaylen Waddle,receiving_tds,5.394957,Over,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,-105,1.9523809523809523,,,5.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,2.423478409,0.440632438019,-0.105042592,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Jaylen Waddle,Jaylen Waddle,receiving_tds,5.394957,Under,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,-115,1.8695652173913042,,,5.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,2.423478409,0.440632438019,-0.105042592,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jordan Addison,Jordan Addison,receiving_tds,4.362223,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,4.5,-102,1.98,1528341043,2213926654,4.5,Over -102|Under -118,0.482635874,1.046234899,-0.069484446,1.982845971,0.440632438019,-0.137776953,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jordan Addison,Jordan Addison,receiving_tds,4.362223,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,4.5,-118,1.85,1528341043,2213926655,4.5,Over -102|Under -118,0.517364126,1.046234899,0.069484446,1.982845971,0.440632438019,-0.137776953,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jordan Addison,Jordan Addison,receiving_tds,4.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,-115,1.86957,d588f150-ef10-3503-a93f-e97b3aadc0be,6a49c759-8adc-38b1-bc99-be3ed85fa91a,4.5,Over -115|Under -115,0.5,1.069767442,0,1.982845971,0.440632438019,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jordan Addison,Jordan Addison,receiving_tds,4.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,-115,1.86957,d588f150-ef10-3503-a93f-e97b3aadc0be,7371a7c9-c83b-33a9-8141-b0b89a2f750a,4.5,Over -115|Under -115,0.5,1.069767442,0,1.982845971,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,4.242125,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,4.5,105,2.05,1528396694,2214068037,4.5,Over 105|Under -125,0.467532468,1.043360434,-0.130053128,1.982845971,0.440632438019,-0.257875321,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,4.242125,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,4.5,-125,1.8,1528396694,2214068038,4.5,Over 105|Under -125,0.532467532,1.043360434,0.130053128,1.982845971,0.440632438019,-0.257875321,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,4.256898,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,100,2.0,390f45c1-5f9b-320b-9f94-fe35220ea3a0,c1977752-9d19-341d-947c-a08ff850251d,4.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,1.982845971,0.440632438019,-0.24310152,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,4.256898,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,-130,1.77,390f45c1-5f9b-320b-9f94-fe35220ea3a0,1854fd4b-a882-32aa-ba9d-be68e13ceef8,4.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,1.982845971,0.440632438019,-0.24310152,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,5.5,Over,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,-110,1.9090909090909092,,,5.5,Over -110|Under -110,0.5,1.047619048,0,2.423478409,0.440632438019,0,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Jordyn Tyson,Jordyn Tyson,receiving_tds,5.5,Under,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,-110,1.9090909090909092,,,5.5,Over -110|Under -110,0.5,1.047619048,0,2.423478409,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.21245,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,7.5,100,2.0,1528341083,2213926734,7.5,Over 100|Under -120,0.47826087,1.045454545,-0.087011377,3.304743285,0.440632438019,-0.287550264,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.21245,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,7.5,-120,1.83,1528341083,2213926735,7.5,Over 100|Under -120,0.52173913,1.045454545,0.087011377,3.304743285,0.440632438019,-0.287550264,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.046996,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,7.5,105,2.05,2654086631,4210065046,7.5,Over 105|Under -127,0.465784344,1.047276244,-0.137076862,3.304743285,0.440632438019,-0.45300384,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.046996,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,7.5,-127,1.79,2654086631,4210065047,7.5,Over 105|Under -127,0.534215656,1.047276244,0.137076862,3.304743285,0.440632438019,-0.45300384,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.094831,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,7.5,100,2.0,86ff2405-38c8-31fd-8be2-7182f2283311,9168c21d-fe9f-3025-a17d-5ad89d59c084,7.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,3.304743285,0.440632438019,-0.405169201,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,7.094831,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,7.5,-130,1.77,86ff2405-38c8-31fd-8be2-7182f2283311,3a441080-7460-3655-b294-754d6c6768d2,7.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,3.304743285,0.440632438019,-0.405169201,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,6.968365,Over,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,6.5,-135,1.7407407407407407,,,6.5,Over -135|Under 105,0.540791402,1.062272963,0.163529057,2.864110847,0.440632438019,0.468365347,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Justin Jefferson,Justin Jefferson,receiving_tds,6.968365,Under,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,6.5,105,2.05,,,6.5,Over -135|Under 105,0.459208598,1.062272963,-0.163529057,2.864110847,0.440632438019,0.468365347,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_tds,3.21064,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,3.5,110,2.1,1528341027,2213926621,3.5,Over 110|Under -135,0.453230473,1.050658561,-0.187626609,1.542213533,0.440632438019,-0.289360296,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_tds,3.21064,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,3.5,-135,1.75,1528341027,2213926622,3.5,Over 110|Under -135,0.546769527,1.050658561,0.187626609,1.542213533,0.440632438019,-0.289360296,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_tds,3.128414,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,3.5,115,2.15,f14a086b-9684-3034-b156-13ab4fb0f1f1,8ecde0f7-adfc-3e07-a631-2d515ec2729e,3.5,Over 115|Under -145,0.440053884,1.056953014,-0.240943374,1.542213533,0.440632438019,-0.371586132,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kenyon Sadiq,Kenyon Sadiq,receiving_tds,3.128414,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,3.5,-145,1.68966,f14a086b-9684-3034-b156-13ab4fb0f1f1,42872d56-c365-3b79-8904-78f313f5e236,3.5,Over 115|Under -145,0.559946116,1.056953014,0.240943374,1.542213533,0.440632438019,-0.371586132,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,3.433155,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,3.5,-105,1.95,1528341028,2213926623,3.5,Over -105|Under -115,0.489165764,1.047078843,-0.043343729,1.542213533,0.440632438019,-0.066845286,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,3.433155,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,3.5,-115,1.87,1528341028,2213926624,3.5,Over -105|Under -115,0.510834236,1.047078843,0.043343729,1.542213533,0.440632438019,-0.066845286,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.5,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,4.5,-110,1.91,2661487451,4234862161,4.5,Over -110|Under -110,0.5,1.047619048,0,1.982845971,0.440632438019,0,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.5,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,4.5,-110,1.91,2661487451,4234862163,4.5,Over -110|Under -110,0.5,1.047619048,0,1.982845971,0.440632438019,0,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.256898,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,100,2.0,8bd27061-5700-3457-b577-4cedc266a1eb,7797087d-c0a7-355c-aeb1-9e3750dc7983,4.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,1.982845971,0.440632438019,-0.24310152,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.256898,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,4.5,-130,1.77,8bd27061-5700-3457-b577-4cedc266a1eb,5f1a6a51-5d57-34e3-95ce-4724a5b394b3,4.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,1.982845971,0.440632438019,-0.24310152,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.585944,Over,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,4.5,-115,1.8695652173913042,,,4.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,1.982845971,0.440632438019,0.085943939,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Kyle Pitts,Kyle Pitts,receiving_tds,4.585944,Under,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,4.5,-105,1.9523809523809523,,,4.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,1.982845971,0.440632438019,0.085943939,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.605043,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,5.5,-115,1.87,1528341065,2213926698,5.5,Over -115|Under -105,0.510834236,1.047078843,0.043343729,2.423478409,0.440632438019,0.105042592,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.605043,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,5.5,-105,1.95,1528341065,2213926699,5.5,Over -115|Under -105,0.489165764,1.047078843,-0.043343729,2.423478409,0.440632438019,0.105042592,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,6.15977,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,5.5,-148,1.69,2661487386,4234855766,5.5,Over -148|Under 120,0.567642957,1.051319648,0.272240888,2.423478409,0.440632438019,0.659769914,paired_two_way_proportional_devig_logistic
BetRivers,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,6.15977,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://il.betrivers.com/api/service/sportsbook/offering/listview/filtered/events?cageCode=847,5.5,120,2.2,2661487386,4234855768,5.5,Over -148|Under 120,0.432357043,1.051319648,-0.272240888,2.423478409,0.440632438019,0.659769914,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.202876,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,5.5,100,2.0,c85b86f2-922c-3a48-a1e2-71ea9a35cbaf,bf99e44c-13bc-32d9-899e-5f3b06bc32f1,5.5,Over 100|Under -130,0.469387755,1.065217391,-0.122602322,2.423478409,0.440632438019,-0.29712408,paired_two_way_proportional_devig_logistic
Caesars,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.202876,Under,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://api.americanwagering.com/regions/us/locations/il/brands/czr/sb/v4/sports/americanfootball/tabs/FUTURE_BETS%7CPlayer%20Futures/secondary/_7cPlayer_7c_20_7cTotal_20Regular_20Season_20Receiving_20Touchdowns_7c,5.5,-130,1.77,c85b86f2-922c-3a48-a1e2-71ea9a35cbaf,00f13e5a-1990-3bce-8380-75c70b525b6a,5.5,Over 100|Under -130,0.530612245,1.065217391,0.122602322,2.423478409,0.440632438019,-0.29712408,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.755339,Over,-110,1.90909090909091,2026-07-21T18:14:37-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,5.5,-125,1.8,,,5.5,Over -125|Under 100,0.526315789,1.055555556,0.105360516,2.423478409,0.440632438019,0.255338935,paired_two_way_proportional_devig_logistic
DraftKings,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.755339,Under,-110,1.90909090909091,2026-07-21T18:14:37-05:00,,,https://sportsbook.draftkings.com/leagues/football/nfl,5.5,100,2.0,,,5.5,Over -125|Under 100,0.473684211,1.055555556,-0.105360516,2.423478409,0.440632438019,0.255338935,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.797124,Over,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,-130,1.7692307692307692,,,5.5,Over -130|Under 100,0.530612245,1.065217391,0.122602322,2.423478409,0.440632438019,0.29712408,paired_two_way_proportional_devig_logistic
bet365,IL,2026,Ladd McConkey,Ladd McConkey,receiving_tds,5.797124,Under,-110,1.90909090909091,2026-07-21T18:39:21-05:00,,,https://www.bet365.com/,5.5,100,2.0,,,5.5,Over -130|Under 100,0.469387755,1.065217391,-0.122602322,2.423478409,0.440632438019,0.29712408,paired_two_way_proportional_devig_logistic
BetMGM,IL,2026,Luther Burden III,Luther Burden III,receiving_tds,4.32747,Over,-110,1.90909090909091,2026-07-19T00:28:40-05:00,,,https://cf-us3-cds-api.itsfogo.com/bettingoffer/fixture-view?x-bwin-accessid=ZTg4YWEwMTgtZTlhYy00MWRkLWIzYWYtZjMzODI5ZDE0Mjc5&lang=en-us&country=US&usercountry=US&state=Latest&fixtureIds=19070789&offerMapping=All&scoreboardMode=Full,4.5,100,2.0,1528341044,2213926656,4.5,Over 100|Under -120,0.47826087,1.045454545,-0.087011377,1.982845971,0.440632438019,-0.172530158,paired_two_way_proportional_devig_logistic
